BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,coarse_dirt_silty.png,#7f7465,Coarse Dirt Silty
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,crystal.png,#633a83,Crystal
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,dampgrass.png,#7e8a77,Dampgrass
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,deadgrass.png,#5c523d,Deadgrass
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,deadleafpile.png,#7f603d,Deadleafpile
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,dead_log.png,#3f3930,Dead
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,dead_log_top.png,#796c57,Dead Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,dirt_loamy.png,#54453f,Dirt Loamy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,dirt_sandy.png,#9b8557,Dirt Sandy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,dirt_silty.png,#8e8271,Dirt Silty
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,dried_sand.png,#67624e,Dried Sand
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ebony_log.png,#5e5240,Ebony
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ebony_log_top.png,#34302a,Ebony Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ebony_planks.png,#272523,Ebony
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,empty_honeycomb_block.png,#94703a,Empty Honeycomb
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ethereal_log.png,#5e6e49,Ethereal
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ethereal_log_top.png,#618f70,Ethereal Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ethereal_planks.png,#5a8d71,Ethereal
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,eucalyptus_log.png,#836d4b,Eucalyptus
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,eucalyptus_log_top.png,#977f59,Eucalyptus Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,eucalyptus_planks.png,#9b835c,Eucalyptus
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,farmland_dry_loamy.png,#463630,Farmland Dry Loamy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,farmland_dry_sandy.png,#856e3f,Farmland Dry Sandy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,farmland_dry_silty.png,#776a59,Farmland Dry Silty
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,farmland_moist_loamy.png,#2a1d17,Farmland Moist Loamy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,farmland_moist_sandy.png,#58441b,Farmland Moist Sandy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,farmland_moist_silty.png,#4a3f30,Farmland Moist Silty
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,filled_honeycomb_block.png,#be8d42,Filled Honeycomb
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,fir_log.png,#615545,Fir
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,fir_log_top.png,#928670,Fir Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,fir_planks.png,#938973,Fir
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,flesh.png,#a73e3c,Flesh
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,glowing_coral.png,#a468ed,Glowing Coral
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_daisy_side.png,#55673d,Grass Daisy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_daisy_side_snowed.png,#bcb4aa,Grass Daisy Side
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_daisy_top.png,#4a7c49,Grass Daisy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_loamy_path_side.png,#665342,Grass Loamy Path
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_loamy_side.png,#51423c,Grass Loamy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_loamy_side_snowed.png,#6d635e,Grass Loamy Side
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_origin_side.png,#7e6b41,Grass Origin
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_origin_side_snowed.png,#957861,Grass Origin Side
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_origin_top.png,#75b049,Grass Origin
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_sandy_path_side.png,#9f8756,Grass Sandy Path
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_sandy_side.png,#968055,Grass Sandy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_sandy_side_snowed.png,#a69672,Grass Sandy Side
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_side_overlay.png,#8f8f8f,Grass Side
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_silty_path_side.png,#95856b,Grass Silty Path
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_silty_side.png,#8a7e6e,Grass Silty
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_silty_side_snowed.png,#9c9486,Grass Silty Side
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,grass_top.png,#939393,Grass
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,hard_ice.png,#afbad6,Hard Ice
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,hellbark_log.png,#694f3b,Hellbark
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,hellbark_log_top.png,#a97d4d,Hellbark Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,hellbark_planks.png,#a57946,Hellbark
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,hive_block.png,#c8ae68,Hive
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,honeycomb_block.png,#a57b3e,Honeycomb
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,honey_block.png,#fdaf35,Honey
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,jacaranda_log.png,#6f5f59,Jacaranda
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,jacaranda_log_top.png,#b9a197,Jacaranda Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,jacaranda_planks.png,#b09a91,Jacaranda
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,leafpile.png,#919191,Leafpile
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,magic_log.png,#5e636b,Magic
